IPP-Werkspoor;;Is onderdeel van IPP-Werkspoor;;;IPP-Werksporen;;;Activiteiten;;;Wordt in huidige situatie uitgevoerd met Tools;;Heeft output Product;;Heeft input Product;;Heeft verantwoordelijke Persoon;
;Naam;;Code;Naam;;Code;Naam;;Nummer tbv volgorde;Naam;;Naam;;Naam;;Naam;;Name
IPP-47;PB-Afbakening (klantopgave);IPP-30;6;Projectbeheersing;IPP-33;6.3;Planning (klantopgave);ACT-89;;Managen besluiten over maatregelen v.v. OG (plankeuzes, planning);;;PRD-72;Besluiten over maatregelen v.v. OG (plankeuzes, planning);;;PRS-11;Tom van der Meijs
;;;;;IPP-50;;Scope & SE (klantvraag);ACT-166;;Opstellen beslisnotitie / trade-off-matrix;;;;;;;;
;;;;;IPP-51;;Financiën (klantvraag);;;;;;;;;;;
;;;;;IPP-52;;Risico's en kansen (klantvraag);;;;;;;;;;;
;;;;;IPP-53;;Kwaliteit / KMS (klantvraag);;;;;;;;;;;
;;;;;IPP-54;;Informatie (klantvraag);;;;;;;;;;;
IPP-46;PB-Sturing (eigen opdracht);IPP-30;6;Projectbeheersing;IPP-31;6.1;Planning (eigen opdracht);ACT-80;;Inrichten dashboard;TLS-8;MS PowerBI Professional;PRD-38;Dashboard;;;PRS-11;Tom van der Meijs
;;;;;IPP-32;6.2;Risico's en kansen (eigen opdracht);;;;TLS-32;Relatics;;;;;;
;;;;;IPP-34;6.4;Financiën (eigen opdracht);;;;TLS-96;MS Excel 365;;;;;;
;;;;;IPP-35;6.5;Kwaliteit / KMS (eigen opdracht);ACT-81;;Managen voortgang;;;;;;;;
;;;;;IPP-36;6.6;Scope & SE (eigen opdracht);ACT-82;;Managen project en kwaliteit;;;PRD-40;Projectmanagementplan / Kwaliteitsmanagementplan;;;;
;;;;;IPP-49;;Informatie (eigen opdracht);ACT-83;;Bepalen projectbeheersingsprofiel;;;PRD-37;Projectbeheersingsprofiel;;;;
;;;;;;;;ACT-90;;Managen GOKIT;;;PRD-74;Besluiten maatregel GOKIT (interne KPI's);;;;
;;;;;;;;ACT-91;;Managen KPI's;TLS-32;Relatics;PRD-73;Kritische prestatie-indicatoren (KPI's);;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-116;;Opstellen voortgangsrapportage (VGR);TLS-32;Relatics;PRD-39;Voortgangsrapportage;PRD-31;Risicodossier;;
;;;;;;;;;;;TLS-95;MS Word 365;;;PRD-41;Deterministische planning;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;PRD-44;Capaciteitsplanning;;
;;;;;;;;;;;;;;;PRD-49;Verbeterregister;;
;;;;;;;;;;;;;;;PRD-51;Financiële rapportage;;
;;;;;;;;;;;;;;;PRD-59;Wijzigingen;;
;;;;;;;;;;;;;;;PRD-60;Besluiten;;
;;;;;;;;;;;;;;;PRD-63;VTW-management;;
;;;;;;;;;;;;;;;PRD-64;Interne financieel management;;
;;;;;;;;;;;;;;;PRD-73;Kritische prestatie-indicatoren (KPI's);;
;;;;;;;;ACT-162;;Opstellen projectmanagementplan (PMP);TLS-10;MS Visio 365;;;;;;
;;;;;;;;;;;TLS-32;Relatics;;;;;;
;;;;;;;;;;;TLS-95;MS Word 365;;;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
IPP-5;Plan Management;IPP-6;0;Integraal Project- en Programmamanagement;IPP-26;5.1;Planprocedures inrichten;;;;;;;;;;PRS-10;N.t.b.
;;;;;IPP-27;5.2;Opstellen Planproducten;;;;;;;;;;;
;;;;;IPP-28;5.3;Juridische toetsing;;;;;;;;;;;
;;;;;IPP-29;5.4;Toetsing aan beleidskaders en W&R-geving;;;;;;;;;;;
IPP-31;Planning (eigen opdracht);IPP-46;;PB-Sturing (eigen opdracht);;;;ACT-84;;Opstellen planning;TLS-12;MS Project 365;PRD-116;Planning;PRD-54;Work Breakdown Structure;PRS-3;Marleen Aarts
;;;;;;;;;;;TLS-31;Oracle Primavera Cloud;;;PRD-55;Product Breakdown Structure;PRS-11;Tom van der Meijs
;;;;;;;;ACT-85;;Opstellen capaciteitsplanning;TLS-12;MS Project 365;PRD-44;Capaciteitsplanning;;;;
;;;;;;;;;;;TLS-31;Oracle Primavera Cloud;;;;;;
;;;;;;;;ACT-86;;Beheren baselines (planning);TLS-12;MS Project 365;PRD-43;Baseline beheer planning;;;;
;;;;;;;;;;;TLS-31;Oracle Primavera Cloud;;;;;;
IPP-33;Planning (klantopgave);IPP-47;;PB-Afbakening (klantopgave);;;;ACT-151;;Opstellen deterministische planning;TLS-12;MS Project 365;PRD-41;Deterministische planning;;;PRS-3;Marleen Aarts
;;;;;;;;;;;TLS-31;Oracle Primavera Cloud;;;;;PRS-11;Tom van der Meijs
;;;;;;;;ACT-152;;Opstellen probabilistische planning (PPI);TLS-12;MS Project 365;PRD-42;Probabilistische planning;;;;
;;;;;;;;;;;TLS-29;Primavera Risk Analysis;;;;;;
;;;;;;;;;;;TLS-31;Oracle Primavera Cloud;;;;;;
;;;;;;;;ACT-175;;Opstellen planningsnota;TLS-95;MS Word 365;PRD-119;Planningsnota;;;;
IPP-26;Planprocedures inrichten;IPP-5;5;Plan Management;;;;;;;;;;;;;PRS-10;N.t.b.
IPP-42;Planstudie;IPP-16;3.1;Ontwerpen;;;;ACT-138;;Variantenstudie;;;PRD-154;Trade-off varianten;;;PRS-4;Wouter Schreuder
;;;;;;;;;;;;;PRD-155;Varianten;;;;
;;;;;;;;ACT-140;;Schetsontwerp maken;;;PRD-161;Kostenschatting (≤20%);PRD-25;Rapportage archeologisch bureau-onderzoek;;
;;;;;;;;;;;;;PRD-164;Ontwerpverantwoording SO;PRD-90;Rapportage oriënterend onderzoek OOO;;
;;;;;;;;;;;;;PRD-168;LCC-analyse;PRD-92;Rapportage ecologisch bureau-onderzoek;;
;;;;;;;;;;;;;PRD-172;Inpassingsontwerp;PRD-127;Historisch Milieukundig Onderzoek cf BRL (HO);;
;;;;;;;;;;;;;PRD-173;Vormgevingsvisie;PRD-278;Integraal veiligheidsplan;;
;;;;;;;;;;;;;PRD-174;Overzichtstekeningen;PRD-279;Kwalitatieve bedoordeling EV;;
;;;;;;;;;;;;;PRD-175;Functioneel Integraal Systeemontwerp (FIS);PRD-280;K&L Derden inventarisatie;;
;;;;;;;;;;;;;PRD-176;Kenmerkende dwarsprofielen;PRD-281;K&L ProRail inventarisatie;;
;;;;;;;;;;;;;PRD-177;Grondverwervingstekeningen;PRD-282;Verkeersanalyse definitieve situatie;;
;;;;;;;;;;;;;PRD-178;Safety-case;PRD-283;Analyse trillingen gebruiksfase;;
;;;;;;;;;;;;;PRD-179;Omgevingsplan;PRD-284;Vastgoedanalyse;;
;;;;;;;;;;;;;PRD-195;Verificatierapport SO;PRD-285;Inventarisatie bestaande situatie;;
;;;;;;;;;;;;;PRD-199;Uitgangspuntennotitie SO;PRD-286;Geotechnisch onderzoek - Bureaustudie;;
;;;;;;;;;;;;;PRD-203;SO-berekening;;;;
;;;;;;;;;;;;;PRD-311;Strategienota betrouwbaarheid infraproject;;;;
;;;;;;;;ACT-145;;Systeemspecificatie maken;;;PRD-169;SRS;;;;
;;;;;;;;ACT-147;;Systeemboom maken;;;PRD-170;SBS;;;;
IPP-30;Projectbeheersing;IPP-6;0;Integraal Project- en Programmamanagement;IPP-46;;PB-Sturing (eigen opdracht);;;;;;;;;;PRS-3;Marleen Aarts
;;;;;IPP-47;;PB-Afbakening (klantopgave);;;;;;;;;;PRS-11;Tom van der Meijs
IPP-18;Raakvlakmanagement;IPP-3;3;Technisch Management;;;;ACT-55;;Managen technische raakvlakken;;;PRD-79;Technische raakvlakken;;;PRS-4;Wouter Schreuder
;;;;;;;;ACT-56;;Managen procesraakvlakken;;;PRD-80;Procesraakvlakken;;;;
;;;;;;;;ACT-57;;Bouwwerk Informatie Managen (BIM-en);;;PRD-81;Bouwwerk Informatie Model (BIM);;;;
;;;;;;;;ACT-132;;Raakvlakmanagementplan opstellen;;;PRD-132;Raakvlakmanagementplan;;;;
;;;;;;;;ACT-133;;Raakvlakken specificeren;;;PRD-133;Raakvlakinformatieblad;;;;
IPP-19;RAMSSHE-aspecten;IPP-3;3;Technisch Management;;;;ACT-126;;FMECA/FTA;;;;;;;PRS-4;Wouter Schreuder
;;;;;;;;ACT-127;;RAM-analyse;;;;;;;;
;;;;;;;;ACT-128;;Veiligheidsanalyse;;;;;;;;
;;;;;;;;ACT-129;;Onderhoudsanalyse;;;;;;;;
;;;;;;;;ACT-130;;Integrale veiligheid;;;;;;;;
;;;;;;;;ACT-131;;Duurzaamheid;;;;;;;;
IPP-48;Relatiebeheer;IPP-1;1;Besluit spoor Projectmanagement;;;;ACT-155;1;Managen klanttevredenheid;;;PRD-314;Scoretabel klanttevredenheid;;;PRS-2;Wim Kloezen
;;;;;;;;ACT-156;3;Evalueren met klant;TLS-95;MS Word 365;PRD-315;Rapport prestatiemeting;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-157;2;Managen verwachtingen klant;;;;;;;;
IPP-32;Risico's en kansen (eigen opdracht);IPP-46;;PB-Sturing (eigen opdracht);;;;ACT-87;;Opstellen risicodossier;TLS-32;Relatics;PRD-319;Risicodossier;;;PRS-3;Marleen Aarts
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;PRS-11;Tom van der Meijs
;;;;;;;;ACT-88;;Managen risico's;TLS-32;Relatics;PRD-31;Risicodossier;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;PRD-32;Risicoregister (intern en extern);;;;
;;;;;;;;ACT-164;;Opstellen kansendossier;TLS-32;Relatics;PRD-320;Kansendossier;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
IPP-52;Risico's en kansen (klantvraag);IPP-47;;PB-Afbakening (klantopgave);;;;ACT-170;;Opstellen risicodossier;TLS-32;Relatics;PRD-321;Risicodossier;;;PRS-11;Tom van der Meijs
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-171;;Opstellen kansendossier;TLS-32;Relatics;PRD-322;Kansendossier;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
IPP-36;Scope & SE (eigen opdracht);IPP-46;;PB-Sturing (eigen opdracht);;;;ACT-77;;Opstellen Work Breakdown Structure;TLS-10;MS Visio 365;PRD-54;Work Breakdown Structure;;;PRS-3;Marleen Aarts
;;;;;;;;;;;TLS-32;Relatics;;;;;PRS-11;Tom van der Meijs
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-78;;Opstellen Product Breakdown Structure;TLS-10;MS Visio 365;PRD-55;Product Breakdown Structure;;;;
;;;;;;;;;;;TLS-32;Relatics;;;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-79;;Uitvoeren/begeleiden Systems Engineering;TLS-32;Relatics;PRD-52;Systems engineering;;;;
IPP-50;Scope & SE (klantvraag);IPP-47;;PB-Afbakening (klantopgave);;;;ACT-14;;Opstellen System Breakdown Structure;TLS-10;MS Visio 365;PRD-53;System Breakdown Structure;;;PRS-11;Tom van der Meijs
;;;;;;;;;;;TLS-32;Relatics;;;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-167;;Opstellen beschrijving systeem/context;TLS-95;MS Word 365;PRD-332;Systeembeschrijving;;;;
;;;;;;;;;;;TLS-96;MS Excel 365;;;;;;
;;;;;;;;ACT-168;;Uitvoeren/begeleiden Systems Engineering;TLS-32;Relatics;;;;;;
IPP-13;Scopemanagement (CM);IPP-2;2;Contract Management;;;;ACT-13;;Opstellen V&V-plan;TLS-32;Relatics;PRD-10;V&V-plan;;;PRS-1;Ronald Braam
;;;;;;;;;;;TLS-95;MS Word 365;;;;;PRS-7;Grietsje van der Heide-wijma
;;;;;;;;ACT-40;;Bewaken interne en externe scope;;;PRD-8;Interne en externe scopebewaking;;;;
;;;;;;;;ACT-41;;Managen V&V;TLS-32;Relatics;PRD-12;V&V-dossier;;;;
;;;;;;;;ACT-42;;Uitvoeren V&V;TLS-32;Relatics;PRD-11;V&V-rapport;;;;
;;;;;;;;ACT-102;;Sturen op rolvastheid;;;PRD-9;Stuur op rolvastheid;;;;
IPP-3;Technisch Management;IPP-6;0;Integraal Project- en Programmamanagement;IPP-16;3.1;Ontwerpen;ACT-136;;Opstellen deelmanagementplan Technisch Management;;;PRD-130;Deelmanagementplan - Technisch management;;;PRS-4;Wouter Schreuder
;;;;;IPP-17;3.2;Verifiëren & Valideren;;;;;;;;;;;
;;;;;IPP-18;3.3;Raakvlakmanagement;;;;;;;;;;;
;;;;;IPP-19;3.4;RAMSSHE-aspecten;;;;;;;;;;;
;;;;;IPP-20;3.5;Technische Onderzoeken;;;;;;;;;;;
IPP-20;Technische Onderzoeken;IPP-3;3;Technisch Management;IPP-37;3.5.1;Geohydrologie;ACT-58;;Inventariseren kabels- en leidingengegevens;;;PRD-82;Kadaster KLIC-gegevens;;;PRS-4;Wouter Schreuder
;;;;;IPP-38;3.5.2;Geotechniek;ACT-59;;Uitvoeren civieltechnisch grondonderzoek;;;PRD-83;Grondmechanisch? onderzoek;;;;
;;;;;IPP-39;3.5.3;Geodesie;ACT-60;;Proefsleuven kabels- en leidingen;;;PRD-97;Rapportage onderzoek proefsleuven kabels en leidingen;;;;
;;;;;IPP-40;3.5.4;(Nul)-inspectie;;;;;;;;;;;
IPP-29;Toetsing aan beleidskaders en W&R-geving;IPP-5;5;Plan Management;;;;;;;;;;;;;PRS-10;N.t.b.
IPP-45;Uitvoeringsontwerp;IPP-16;3.1;Ontwerpen;;;;ACT-143;;Uitvoeringsontwerp maken;;;PRD-198;Verificatierapport UO;;;PRS-4;Wouter Schreuder
;;;;;;;;;;;;;PRD-202;Uitgangspuntennotitie UO;;;;
;;;;;;;;;;;;;PRD-206;UO-berekening;;;;
;;;;;;;;;;;;;PRD-246;UO - berekening - wapening;;;;
;;;;;;;;;;;;;PRD-247;UO - berekening - lassen (niet vermoeiingsgevoelig);;;;
;;;;;;;;;;;;;PRD-248;Vorm- en wapeningstekeningen;;;;
;;;;;;;;;;;;;PRD-249;Detailtekeningen staal;;;;
;;;;;;;;;;;;;PRD-250;Overige UO documenten;;;;
;;;;;;;;;;;;;PRD-251;Plan waarin een gevolg wordt gegeven aan de uitgangspunten ten aanzien van onderhoud in de ontwerpfase;;;;
;;;;;;;;;;;;;PRD-252;Plan Veilige Transfer;;;;
;;;;;;;;;;;;;PRD-253;Plan Veilige Berijdbaarheid;;;;
;;;;;;;;;;;;;PRD-254;Legplan;;;;
;;;;;;;;;;;;;PRD-255;V&G-plan uitvoeringsfase;;;;
;;;;;;;;;;;;;PRD-256;Keuringsplan;;;;
;;;;;;;;;;;;;PRD-257;Werkplan;;;;
;;;;;;;;;;;;;PRD-258;Maatvoeringswerkplan;;;;
;;;;;;;;;;;;;PRD-259;Plan vrijkomende materialen;;;;
;;;;;;;;;;;;;PRD-260;Draaiboek BDS;;;;
;;;;;;;;;;;;;PRD-261;Detail keuringsplan indienststelling in TVP;;;;
;;;;;;;;;;;;;PRD-262;Calamiteitenplan;;;;
;;;;;;;;;;;;;PRD-263;Licht- en Schiftplots;;;;
;;;;;;;;;;;;;PRD-264;Verleggingstekeningen K&L;;;;
;;;;;;;;;;;;;PRD-265;Hulpconstructies;;;;
;;;;;;;;;;;;;PRD-266;Installatietekeningen;;;;
;;;;;;;;;;;;;PRD-267;Monitoringsplan;;;;
;;;;;;;;;;;;;PRD-268;Dwarsprofielen (UO);;;;
;;;;;;;;;;;;;PRD-269;Lengteprofielen (UO);;;;
;;;;;;;;;;;;;PRD-270;Situatietekeningen (UO);;;;
;;;;;;;;;;;;;PRD-271;Principedetails (UO);;;;
;;;;;;;;;;;;;PRD-272;Markerings- en bebordingstekeningen;;;;
;;;;;;;;;;;;;PRD-273;Opbreektekeningen -nadenplan;;;;
;;;;;;;;;;;;;PRD-274;Beplantingsplan (UO);;;;
;;;;;;;;;;;;;PRD-275;K&L-tekeningen (verleggingsplan);;;;
;;;;;;;;;;;;;PRD-276;Definitief maakbaarheidsplan;;;;
;;;;;;;;;;;;;PRD-277;Hoeveelheden UO;;;;
IPP-22;Vergunningmanagement;IPP-4;4;Klant en Omgevingsmanagement;;;;ACT-65;1;Inventariseren vergunningen, ontheffingen en toestemmingen;TLS-32;Relatics;PRD-27;Vergunningenscan;;;PRS-5;Paul Hoogerwerf
;;;;;;;;ACT-117;3;Opstellen, bijhouden en opleveren vergunningen dossier;TLS-32;Relatics;PRD-28;Vergunningenregister;;;PRS-6;Lotte Diephuis
;;;;;;;;ACT-118;2;Opstellen en uitvoeren vergunningen strategie;;;;;;;PRS-12;Eline Bremer
;;;;;;;;ACT-119;4;Koppelen vergunning voorwaarden aan vergunning eisen;TLS-32;Relatics;;;;;;
IPP-17;Verifiëren & Valideren;IPP-3;3;Technisch Management;;;;ACT-114;1;Opstellen verificatieplan;TLS-32;Relatics;PRD-114;Verificatieplan;;;PRS-4;Wouter Schreuder
;;;;;;;;ACT-115;2;Uitvoeren verificaties;TLS-32;Relatics;PRD-115;Verificatierapport;;;;
;;;;;;;;ACT-134;;Opstellen keuringsplan;;;PRD-134;Keuringsplan;;;;
;;;;;;;;ACT-135;;Opstellen testplan;;;PRD-135;Testplan;;;;
IPP-24;Verkeersmanagement;IPP-4;4;Klant en Omgevingsmanagement;;;;ACT-120;;2. Opstellen verkeersmanagementplan;TLS-25;Streetsmart (Cyclomedia);PRD-122;Verkeersmanagementplan;PRD-42;Probabilistische planning;PRS-5;Paul Hoogerwerf
;;;;;;;;;;;TLS-118;Inweva;;;PRD-75;Ontwerp (SO, VO, DO, UO);PRS-6;Lotte Diephuis
;;;;;;;;;;;TLS-119;NDW Dexter Verkeerstelcijfers (via derden);;;PRD-120;Uitvoeringsmethodiek;PRS-12;Eline Bremer
;;;;;;;;;;;TLS-120;Diego regelscenario's (via RWS);;;;;;
;;;;;;;;;;;TLS-121;TomTom live verkeersdata (via derden);;;;;;
;;;;;;;;ACT-121;;1. Opstellen BLVC plan;;;PRD-124;BLVC plan;PRD-33;Omgevingsmanagementplan;;
;;;;;;;;;;;;;;;PRD-42;Probabilistische planning;;
;;;;;;;;;;;;;;;PRD-75;Ontwerp (SO, VO, DO, UO);;
;;;;;;;;;;;;;;;PRD-120;Uitvoeringsmethodiek;;
;;;;;;;;ACT-122;;3. Opstellen verkeersmaatregelenplan;TLS-25;Streetsmart (Cyclomedia);PRD-123;Verkeersmaatregelenplan;PRD-75;Ontwerp (SO, VO, DO, UO);;
;;;;;;;;;;;TLS-118;Inweva;;;PRD-122;Verkeersmanagementplan;;
;;;;;;;;;;;TLS-119;NDW Dexter Verkeerstelcijfers (via derden);;;;;;
;;;;;;;;;;;TLS-120;Diego regelscenario's (via RWS);;;;;;
;;;;;;;;;;;TLS-121;TomTom live verkeersdata (via derden);;;;;;
IPP-41;Verkenning;IPP-16;3.1;Ontwerpen;;;;ACT-137;;Alternatievenstudie;;;PRD-149;Kostenindicatie (≤40%) alternatieven;;;PRS-4;Wouter Schreuder
;;;;;;;;;;;;;PRD-150;Trade-off matrix alternatieven;;;;
;;;;;;;;;;;;;PRD-153;Alternatieven;;;;
;;;;;;;;ACT-139;;Functioneel ontwerp maken;;;PRD-142;Landschapsplan;;;;
;;;;;;;;;;;;;PRD-143;Rijstrokenschema;;;;
;;;;;;;;;;;;;PRD-144;Viltstiftschetsen;;;;
;;;;;;;;;;;;;PRD-145;Ontwerpverantwoording FO;;;;
;;;;;;;;;;;;;PRD-146;Principe dwarsprofielen;;;;
;;;;;;;;;;;;;PRD-147;Knelpuntenanalyse functionele raakvlakken;;;;
;;;;;;;;;;;;;PRD-148;Ruimtelijke inpassing;;;;
;;;;;;;;;;;;;PRD-159;Kostenschatting (≤25%);;;;
;;;;;;;;;;;;;PRD-167;RAMS-analyse;;;;
;;;;;;;;ACT-144;;Klanteisenspecificatie maken;;;PRD-152;KES/CRS;;;;
;;;;;;;;ACT-146;;Functieboom maken;;;PRD-151;FBS;;;;
;;;;;;;;ACT-150;;Operationele beschrijving maken;;;PRD-141;Operational Concept Description (OCD);;;;
IPP-43;Voorlopig ontwerp/Integraal ontwerp;IPP-16;3.1;Ontwerpen;;;;ACT-141;;Voorlopig ontwerp/Integraal ontwerp maken;;;PRD-162;Kostenraming (≤15%);PRD-24;Rapportage verkennend milieuhygiënisch (water)bodemonderzoek;PRS-4;Wouter Schreuder
;;;;;;;;;;;;;PRD-165;Ontwerpverantwoording VO;PRD-27;Vergunningenscan;;
;;;;;;;;;;;;;PRD-181;Voorontwerptekening - 3D model;PRD-89;Rapportage archeologisch inventariserend veldonderzoek;;
;;;;;;;;;;;;;PRD-182;Voorontwerptekening - kaderbladen;PRD-91;Rapportage nader onderzoek OOO;;
;;;;;;;;;;;;;PRD-183;Voorontwerptekening - basissituatie;PRD-93;Rapportage ecologisch veldonderzoek;;
;;;;;;;;;;;;;PRD-184;Faseringsplan uitvoering;PRD-97;Rapportage onderzoek proefsleuven kabels en leidingen;;
;;;;;;;;;;;;;PRD-185;V&G-plan ontwerpfase (VO);PRD-99;Dossier grondverwerving;;
;;;;;;;;;;;;;PRD-186;V&G-dossier (VO);PRD-140;Risico-analyse;;
;;;;;;;;;;;;;PRD-187;Verleggingsplan K&L;PRD-157;IVO-O: Verkennend booronderzoek;;
;;;;;;;;;;;;;PRD-188;TVP-plan;PRD-158;IVO-O: karterend booronderzoek;;
;;;;;;;;;;;;;PRD-189;Logistiek plan;PRD-160;IVO-proefsleuf;;
;;;;;;;;;;;;;PRD-190;Railverkeerstechnisch ontwerp (RVTO);PRD-287;Ballastonderzoek;;
;;;;;;;;;;;;;PRD-191;Hoofdgeometrie;PRD-288;Verhardingsonderzoek;;
;;;;;;;;;;;;;PRD-192;Principe oplossing;PRD-289;Asbestonderzoek gebouwen en objecten;;
;;;;;;;;;;;;;PRD-193;Raakvlakkentekening;PRD-290;Akoestisch onderzoek;;
;;;;;;;;;;;;;PRD-194;Hoeveelheden VO;PRD-291;Boominventarisatie;;
;;;;;;;;;;;;;PRD-196;Verificatierapport VO;PRD-292;Stikstofberekening;;
;;;;;;;;;;;;;PRD-200;Uitgangspuntennotitie VO;PRD-293;Kwalitatieve beoordeling luchtkwaliteit gebruikssituatie;;
;;;;;;;;;;;;;PRD-204;VO-berekening;PRD-294;Geohydrologisch onderzoek Kunstwerken – Analyse en metingen;;
;;;;;;;;;;;;;PRD-312;RAM-eisen per functie;PRD-295;Uitvoeren watertoets/opstellen waterhuishoudkundig plan;;
;;;;;;;;;;;;;;;PRD-296;Adviesnota bescherming archeologische waarden tijdens uitvoering;;
;;;;;;;;;;;;;;;PRD-297;Verkeersanalyse tijdelijke situatie;;
;;;;;;;;;;;;;;;PRD-298;Analyse trillingen bouwfase;;
;;;;;;;;;;;;;;;PRD-299;Passende beoordeling;;
;;;;;;;;;;;;;;;PRD-300;Bestemmingsplanwijziging;;
;;;;;;;;;;;;;;;PRD-301;Landmeetkundig onderzoek;;
;;;;;;;;;;;;;;;PRD-302;3D laserscannen;;
;;;;;;;;;;;;;;;PRD-303;Obstakelonderzoek;;
;;;;;;;;;;;;;;;PRD-304;Bouwkundige 0-opname;;
;;;;;;;;;;;;;;;PRD-305;Sonderingen en Boringen;;
;;;;;;;;ACT-149;;Objectenboom maken;;;PRD-180;OBS;;;;
